query_id,query_text,doc_id,doc_title,doc_url,language,method,rank,relevant,confidence,annotator,notes
q004,করোনা ভাইরাস,0c09b9986927a234,সপ্তাহের প্রথম কর্মদিবসের সকালে ঢাকা বিশ্বের সবচেয়ে দূষিত বায়ুর শহর,https://www.prothomalo.com/bangladesh/environment/yrns01jpij,bangla,tfidf,1,,,,
q004,করোনা ভাইরাস,71fbc0763fd68cf6,"সপ্তাহের প্রথম কর্মদিবসের সকালে বায়ুদূষণের শীর্ষে ঢাকা, ভয়ানক দূষণ ৪ স্থানে",https://www.prothomalo.com/bangladesh/environment/gryqmneozy,bangla,tfidf,2,,,,
q004,করোনা ভাইরাস,0970981004997808,বায়ুদূষণে বাংলাদেশে ভয়ংকর হচ্ছে ডেঙ্গু,https://www.prothomalo.com/bangladesh/hoy5hli9p5,bangla,tfidf,3,,,,
q004,করোনা ভাইরাস,338402_98477ab4,মধ্যপ্রাচ্যে মোতায়েনে প্রস্তুত হচ্ছে আরেকটি মার্কিন রণতরী,https://samakal.com/international/article/338402/%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A6%AE%E0%A7%8B%E0%A6%A4%E0%A6%BE%E0%A7%9F%E0%A7%87%E0%A6%A8%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%81%E0%A6%A4-%E0%A6%B9%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%86%E0%A6%B0%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A6%BF-%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A6%BF%E0%A6%A8-%E0%A6%B0%E0%A6%A3%E0%A6%A4%E0%A6%B0%E0%A7%80%C2%A0,bangla,tfidf,4,,,,
q004,করোনা ভাইরাস,430871_339311bd,ভারতকে ৭ উইকেটে হারাল আরব আমিরাত,https://www.dhakapost.com/sports/430871,bangla,tfidf,5,,,,
q004,করোনা ভাইরাস,e72ca114f66c17b3,"ঢাকার ৪ স্থানে মাত্রাতিরিক্ত বায়ুদূষণ, রাজধানীজুড়ে ‘খুব অস্বাস্থ্যকর’ বায়ু",https://www.prothomalo.com/bangladesh/environment/xfc0r6tmks,bangla,tfidf,6,,,,
q004,করোনা ভাইরাস,5e85d49ce8cebaf7,"ঢাকার আজকের বায়ু ‘খুব অস্বাস্থ্যকর’, সুরক্ষায় আপনার জন্য কিছু পরামর্শ",https://www.prothomalo.com/bangladesh/environment/1rmklca54t,bangla,tfidf,7,,,,
q004,করোনা ভাইরাস,5559c22ca4e937c3,"বায়ুদূষণে বিশ্বের ১১৯ শহরের মধ্যে দ্বিতীয় ঢাকা, পাশের শহরটির দূষণ আরও বেশি",https://www.prothomalo.com/bangladesh/environment/oxchbkoz4a,bangla,tfidf,8,,,,
q004,করোনা ভাইরাস,1cae1d272cd4bb5b,"ঢাকার ৬ স্থানে আজ সকালে ব্যাপক দূষণ, পুরো নগরীর বায়ু খুব অস্বাস্থ্যকর",https://www.prothomalo.com/bangladesh/environment/g8jiow10qj,bangla,tfidf,9,,,,
q004,করোনা ভাইরাস,40971c001892a3bb,"ছুটির দিনে ভয়ানক বায়ুদূষণ ঢাকায়, ৯ স্থানে দূষণ অনেক বেশি",https://www.prothomalo.com/bangladesh/environment/hucnp16rgw,bangla,tfidf,10,,,,
q004,করোনা ভাইরাস,768945_d8b23a41,তীব্র ঠান্ডায় হাসপাতালে বাড়ছে শিশু রোগী,https://www.ittefaq.com.bd/768945/%E0%A6%A4%E0%A7%80%E0%A6%AC%E0%A7%8D%E0%A6%B0-%E0%A6%A0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BE%E0%A7%9F-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%B2%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81-%E0%A6%B0%E0%A7%8B%E0%A6%97%E0%A7%80,bangla,semantic,1,,,,
q004,করোনা ভাইরাস,0970981004997808,বায়ুদূষণে বাংলাদেশে ভয়ংকর হচ্ছে ডেঙ্গু,https://www.prothomalo.com/bangladesh/hoy5hli9p5,bangla,semantic,2,,,,
q004,করোনা ভাইরাস,768546_87a0eab0,"বছর জুড়ে ডেঙ্গুর প্রকোপ, শতকোটি টাকা ব্যয়েও কমেনি মশা",https://www.ittefaq.com.bd/768546/%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%9C%E0%A7%81%E0%A7%9C%E0%A7%87-%E0%A6%A1%E0%A7%87%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%81%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A7%8B%E0%A6%AA-%E0%A6%B6%E0%A6%A4%E0%A6%95%E0%A7%8B%E0%A6%9F%E0%A6%BF-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A7%9F%E0%A7%87%E0%A6%93-%E0%A6%95%E0%A6%AE%E0%A7%87%E0%A6%A8%E0%A6%BF,bangla,semantic,3,,,,
q004,করোনা ভাইরাস,933525_332c8a86,ভোটের মাঠে গুজবের দাপট: ‘তথ্যযুদ্ধ’র নতুন চ্যালেঞ্জ,https://www.banglatribune.com/others/933525/%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%A0%E0%A7%87-%E0%A6%97%E0%A7%81%E0%A6%9C%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AA%E0%A6%9F-%E2%80%98%E0%A6%A4%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E2%80%99%E0%A6%B0-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8,bangla,semantic,4,,,,
q004,করোনা ভাইরাস,768814_76d5ab44,ঘন কুয়াশায় সড়ক ও নৌপথে বাড়ছে দুর্ঘটনা,https://www.ittefaq.com.bd/768814/%E0%A6%98%E0%A6%A8-%E0%A6%95%E0%A7%81%E0%A7%9F%E0%A6%BE%E0%A6%B6%E0%A6%BE%E0%A7%9F-%E0%A6%B8%E0%A7%9C%E0%A6%95-%E0%A6%93-%E0%A6%A8%E0%A7%8C%E0%A6%AA%E0%A6%A5%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE,bangla,semantic,5,,,,
q004,করোনা ভাইরাস,80997309ad73533d,"মানুষের শোরগোলে পাখিদের জীবনযাত্রা ব্যাহত, কমছে প্রজননক্ষমতা: গবেষণা",https://www.prothomalo.com/world/grojg0fk4r,bangla,semantic,6,,,,
q004,করোনা ভাইরাস,933743_197dae57,কীভাবে বুধবার রাতের শঙ্কা বৃহস্পতিবার ভিন্ন রূপ নিলো,https://www.banglatribune.com/national/933743/%E0%A6%95%E0%A7%80%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%AC%E0%A7%81%E0%A6%A7%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%BE-%E0%A6%AC%E0%A7%83%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%AA%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%AD%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A8-%E0%A6%B0%E0%A7%82%E0%A6%AA,bangla,semantic,7,,,,
q004,করোনা ভাইরাস,774480_252a11b0,ভোট দিতে গিয়ে না ফেরার দেশে আবু সাঈদ,https://www.ittefaq.com.bd/774480/%E0%A6%AD%E0%A7%8B%E0%A6%9F-%E0%A6%A6%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%97%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%A8%E0%A6%BE-%E0%A6%AB%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87-%E0%A6%86%E0%A6%AC%E0%A7%81-%E0%A6%B8%E0%A6%BE%E0%A6%88%E0%A6%A6,bangla,semantic,8,,,,
q004,করোনা ভাইরাস,932814_c9cacadc,ভোটকেন্দ্র কড়া নজরে রাখতে সেনাবাহিনীর যত প্রস্তুতি,https://www.banglatribune.com/others/932814/%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%95%E0%A7%9C%E0%A6%BE-%E0%A6%A8%E0%A6%9C%E0%A6%B0%E0%A7%87-%E0%A6%B0%E0%A6%BE%E0%A6%96%E0%A6%A4%E0%A7%87-%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%80%E0%A6%B0-%E0%A6%AF%E0%A6%A4-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%81%E0%A6%A4%E0%A6%BF,bangla,semantic,9,,,,
q004,করোনা ভাইরাস,771873_b51060ac,জন্মগত ত্রুটি নিয়ে শিশু জন্মহার ব্যাপক বাড়ছে,https://www.ittefaq.com.bd/771873/%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A6%97%E0%A6%A4-%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%81%E0%A6%9F%E0%A6%BF-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AA%E0%A6%95-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87,bangla,semantic,10,,,,
q004,করোনা ভাইরাস,0970981004997808,বায়ুদূষণে বাংলাদেশে ভয়ংকর হচ্ছে ডেঙ্গু,https://www.prothomalo.com/bangladesh/hoy5hli9p5,bangla,hybrid,1,,,,
q004,করোনা ভাইরাস,40971c001892a3bb,"ছুটির দিনে ভয়ানক বায়ুদূষণ ঢাকায়, ৯ স্থানে দূষণ অনেক বেশি",https://www.prothomalo.com/bangladesh/environment/hucnp16rgw,bangla,hybrid,2,,,,
q004,করোনা ভাইরাস,768945_d8b23a41,তীব্র ঠান্ডায় হাসপাতালে বাড়ছে শিশু রোগী,https://www.ittefaq.com.bd/768945/%E0%A6%A4%E0%A7%80%E0%A6%AC%E0%A7%8D%E0%A6%B0-%E0%A6%A0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BE%E0%A7%9F-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%B2%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81-%E0%A6%B0%E0%A7%8B%E0%A6%97%E0%A7%80,bangla,hybrid,3,,,,
q004,করোনা ভাইরাস,774480_252a11b0,ভোট দিতে গিয়ে না ফেরার দেশে আবু সাঈদ,https://www.ittefaq.com.bd/774480/%E0%A6%AD%E0%A7%8B%E0%A6%9F-%E0%A6%A6%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%97%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%A8%E0%A6%BE-%E0%A6%AB%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87-%E0%A6%86%E0%A6%AC%E0%A7%81-%E0%A6%B8%E0%A6%BE%E0%A6%88%E0%A6%A6,bangla,hybrid,4,,,,
q004,করোনা ভাইরাস,768546_87a0eab0,"বছর জুড়ে ডেঙ্গুর প্রকোপ, শতকোটি টাকা ব্যয়েও কমেনি মশা",https://www.ittefaq.com.bd/768546/%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%9C%E0%A7%81%E0%A7%9C%E0%A7%87-%E0%A6%A1%E0%A7%87%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%81%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A7%8B%E0%A6%AA-%E0%A6%B6%E0%A6%A4%E0%A6%95%E0%A7%8B%E0%A6%9F%E0%A6%BF-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A7%9F%E0%A7%87%E0%A6%93-%E0%A6%95%E0%A6%AE%E0%A7%87%E0%A6%A8%E0%A6%BF,bangla,hybrid,5,,,,
q004,করোনা ভাইরাস,338406_2b224eb6,মিনেসোটায় শেষ হলো অভিবাসী দমনাভিযান,https://samakal.com/international/article/338406/%E0%A6%AE%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B8%E0%A7%8B%E0%A6%9F%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%B9%E0%A6%B2%E0%A7%8B-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%80-%E0%A6%A6%E0%A6%AE%E0%A6%A8%E0%A6%BE%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A6%BE%E0%A6%A8,bangla,hybrid,6,,,,
q004,করোনা ভাইরাস,933525_332c8a86,ভোটের মাঠে গুজবের দাপট: ‘তথ্যযুদ্ধ’র নতুন চ্যালেঞ্জ,https://www.banglatribune.com/others/933525/%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%A0%E0%A7%87-%E0%A6%97%E0%A7%81%E0%A6%9C%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AA%E0%A6%9F-%E2%80%98%E0%A6%A4%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E2%80%99%E0%A6%B0-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8,bangla,hybrid,7,,,,
q004,করোনা ভাইরাস,768814_76d5ab44,ঘন কুয়াশায় সড়ক ও নৌপথে বাড়ছে দুর্ঘটনা,https://www.ittefaq.com.bd/768814/%E0%A6%98%E0%A6%A8-%E0%A6%95%E0%A7%81%E0%A7%9F%E0%A6%BE%E0%A6%B6%E0%A6%BE%E0%A7%9F-%E0%A6%B8%E0%A7%9C%E0%A6%95-%E0%A6%93-%E0%A6%A8%E0%A7%8C%E0%A6%AA%E0%A6%A5%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE,bangla,hybrid,8,,,,
q004,করোনা ভাইরাস,80997309ad73533d,"মানুষের শোরগোলে পাখিদের জীবনযাত্রা ব্যাহত, কমছে প্রজননক্ষমতা: গবেষণা",https://www.prothomalo.com/world/grojg0fk4r,bangla,hybrid,9,,,,
q004,করোনা ভাইরাস,933743_197dae57,কীভাবে বুধবার রাতের শঙ্কা বৃহস্পতিবার ভিন্ন রূপ নিলো,https://www.banglatribune.com/national/933743/%E0%A6%95%E0%A7%80%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%AC%E0%A7%81%E0%A6%A7%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%BE-%E0%A6%AC%E0%A7%83%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%AA%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%AD%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A8-%E0%A6%B0%E0%A7%82%E0%A6%AA,bangla,hybrid,10,,,,
q005,Bangladesh politics election,170270_4e86768a,From posters to punchlines: How Bangladesh’s politics got 'Meme-ified',https://unb.com.bd/category/Opinion/from-posters-to-punchlines-how-bangladeshs-politics-got-meme-ified/170270,english,bm25,1,,,,
q005,Bangladesh politics election,169615_c7dd3dca,"76 Years of Endeavor, 50 Years of Partnership — Together for a Better and Shared Future of China and Bangladesh",https://unb.com.bd/category/Opinion/76-years-of-endeavor-50-years-of-partnership-together-for-a-better-and-shared-future-of-china-and-bangladesh/169615,english,bm25,2,,,,
q005,Bangladesh politics election,175416_0815dd4d,"Amnesty, CPJ call on govt to release Anis Alamgir unconditionally",https://unb.com.bd/category/Bangladesh/amnesty-cpj-call-on-govt-to-release-anis-alamgir-unconditionally/175416,english,bm25,3,,,,
q005,Bangladesh politics election,170270_4e86768a,From posters to punchlines: How Bangladesh’s politics got 'Meme-ified',https://unb.com.bd/category/Opinion/from-posters-to-punchlines-how-bangladeshs-politics-got-meme-ified/170270,english,tfidf,1,,,,
q005,Bangladesh politics election,169615_c7dd3dca,"76 Years of Endeavor, 50 Years of Partnership — Together for a Better and Shared Future of China and Bangladesh",https://unb.com.bd/category/Opinion/76-years-of-endeavor-50-years-of-partnership-together-for-a-better-and-shared-future-of-china-and-bangladesh/169615,english,tfidf,2,,,,
q005,Bangladesh politics election,175416_0815dd4d,"Amnesty, CPJ call on govt to release Anis Alamgir unconditionally",https://unb.com.bd/category/Bangladesh/amnesty-cpj-call-on-govt-to-release-anis-alamgir-unconditionally/175416,english,tfidf,3,,,,
q005,Bangladesh politics election,170270_4e86768a,From posters to punchlines: How Bangladesh’s politics got 'Meme-ified',https://unb.com.bd/category/Opinion/from-posters-to-punchlines-how-bangladeshs-politics-got-meme-ified/170270,english,semantic,1,,,,
q005,Bangladesh politics election,99275ea50bc11e06,প্রার্থী তালিকা,https://www.jugantor.com/13th-parliament-election-2026/candidates,bangla,semantic,2,,,,
q005,Bangladesh politics election,430329_292d0d2a,লাইভতিন আসনের ফল ঘোষণা স্থগিত রাখবে নির্বাচন কমিশন,https://www.dhakapost.com/national/430329,bangla,semantic,3,,,,
q005,Bangladesh politics election,338285_e21a7a07,কয়েকটি কেন্দ্রে উত্তেজনা প্রভাব পড়েনি ভোটে,https://samakal.com/politics/article/338285/%E0%A6%95%E0%A7%9F%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A6%BF-%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A7%87-%E0%A6%89%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%87%E0%A6%9C%E0%A6%A8%E0%A6%BE-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AD%E0%A6%BE%E0%A6%AC-%E0%A6%AA%E0%A7%9C%E0%A7%87%E0%A6%A8%E0%A6%BF-%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A7%87,bangla,semantic,4,,,,
q005,Bangladesh politics election,338408_0ca192dc,নির্বাচনে প্রশাসনকে ব্যবহার করে ফলাফল পরিবর্তন করা হয়েছে: নাহিদ ইসলাম,https://samakal.com/politics/article/338408/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BE%E0%A6%B8%E0%A6%A8%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%B0%E0%A7%87-%E0%A6%AB%E0%A6%B2%E0%A6%BE%E0%A6%AB%E0%A6%B2-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A6%BE-%E0%A6%B9%E0%A7%9F%E0%A7%87%E0%A6%9B%E0%A7%87:-%E0%A6%A8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A6-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE,bangla,semantic,5,,,,
q005,Bangladesh politics election,338280_3e964f6e,কোন নেতা কী বললেন,https://samakal.com/politics/article/338280/%E0%A6%95%E0%A7%8B%E0%A6%A8-%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE-%E0%A6%95%E0%A7%80-%E0%A6%AC%E0%A6%B2%E0%A6%B2%E0%A7%87%E0%A6%A8,bangla,semantic,6,,,,
q005,Bangladesh politics election,338279_b88148d5,প্রধানমন্ত্রী হচ্ছেন তারেক রহমান,https://samakal.com/politics/article/338279/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80-%E0%A6%B9%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%95-%E0%A6%B0%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8,bangla,semantic,7,,,,
q005,Bangladesh politics election,1065394_e121b7db,কোনো প্রার্থীই জয়ী হয়নি ৪২ রাজনৈতিক দলের,https://www.jugantor.com/politics/1065394,bangla,semantic,8,,,,
q005,Bangladesh politics election,933522_6ea8ed3c,ভোটের মাঠে সারা দেশে ৯ লাখ সদস্যের নিরাপত্তা বলয়,https://www.banglatribune.com/others/933522/%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%A0%E0%A7%87-%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A6%BE-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87-%E0%A7%AF-%E0%A6%B2%E0%A6%BE%E0%A6%96-%E0%A6%B8%E0%A6%A6%E0%A6%B8%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BE-%E0%A6%AC%E0%A6%B2%E0%A7%9F,bangla,semantic,9,,,,
q005,Bangladesh politics election,338419_1466e113,নির্বাচনে জয়ের খাতা খুলতে পারেনি ৪১ দলের কোনো প্রার্থী,https://samakal.com/politics/article/338419/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A7%87-%E0%A6%9C%E0%A7%9F%E0%A7%87%E0%A6%B0-%E0%A6%96%E0%A6%BE%E0%A6%A4%E0%A6%BE-%E0%A6%96%E0%A7%81%E0%A6%B2%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A6%BF-%E0%A7%AA%E0%A7%A7-%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A7%8B%E0%A6%A8%E0%A7%8B-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A7%80,bangla,semantic,10,,,,
q005,Bangladesh politics election,170270_4e86768a,From posters to punchlines: How Bangladesh’s politics got 'Meme-ified',https://unb.com.bd/category/Opinion/from-posters-to-punchlines-how-bangladeshs-politics-got-meme-ified/170270,english,hybrid,1,,,,
q005,Bangladesh politics election,1065394_e121b7db,কোনো প্রার্থীই জয়ী হয়নি ৪২ রাজনৈতিক দলের,https://www.jugantor.com/politics/1065394,bangla,hybrid,2,,,,
q005,Bangladesh politics election,774800_e959fb4a,নির্বাচনী আলোচনায় শীর্ষে থেকেও হারলেন যারা,https://www.ittefaq.com.bd/774800/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A7%80-%E0%A6%86%E0%A6%B2%E0%A7%8B%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A7%9F-%E0%A6%B6%E0%A7%80%E0%A6%B0%E0%A7%8D%E0%A6%B7%E0%A7%87-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87%E0%A6%93-%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%AF%E0%A6%BE%E0%A6%B0%E0%A6%BE,bangla,hybrid,3,,,,
q005,Bangladesh politics election,338419_1466e113,নির্বাচনে জয়ের খাতা খুলতে পারেনি ৪১ দলের কোনো প্রার্থী,https://samakal.com/politics/article/338419/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A7%87-%E0%A6%9C%E0%A7%9F%E0%A7%87%E0%A6%B0-%E0%A6%96%E0%A6%BE%E0%A6%A4%E0%A6%BE-%E0%A6%96%E0%A7%81%E0%A6%B2%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A6%BF-%E0%A7%AA%E0%A7%A7-%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A7%8B%E0%A6%A8%E0%A7%8B-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A7%80,bangla,hybrid,4,,,,
q005,Bangladesh politics election,771323_8b4f29c9,নির্বাচনি প্রচারণায় দেশ,https://www.ittefaq.com.bd/771323/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A7%9F-%E0%A6%A6%E0%A7%87%E0%A6%B6,bangla,hybrid,5,,,,
